country	country_code	year_week	new_cases	variant	percent_variant	variant_name	number_cases_ratio	population
Belgium	BE	2021-30	11283	B.1.617.2	96.4	delta	10876.812000000002	11522440.0
Belgium	BE	2021-31	12242	B.1.617.2	98.6	delta	12070.612	11522440.0
Belgium	BE	2021-32	13352	B.1.617.2	99.3	delta	13258.536	11522440.0
Belgium	BE	2021-33	13831	B.1.617.2	100.0	delta	13831.0	11522440.0
Belgium	BE	2021-34	14116	B.1.617.2	96.8	delta	13664.288	11522440.0
Belgium	BE	2021-35	13761	B.1.617.2	94.4	delta	12990.384	11522440.0
Belgium	BE	2021-36	13760	B.1.617.2	91.9	delta	12645.44	11522440.0
Belgium	BE	2021-37	14475	B.1.617.2	93.9	delta	13592.025000000001	11522440.0
Belgium	BE	2021-38	13647	B.1.617.2	92.4	delta	12609.828000000001	11522440.0
Belgium	BE	2021-39	13316	B.1.617.2	96.0	delta	12783.359999999999	11522440.0
Belgium	BE	2021-40	14922	B.1.617.2	97.5	delta	14548.949999999999	11522440.0
Belgium	BE	2021-41	22871	B.1.617.2	99.5	delta	22756.645	11522440.0
Belgium	BE	2021-42	40000	B.1.617.2	97.9	delta	39160.00000000001	11522440.0
Belgium	BE	2021-43	54823	B.1.617.2	97.7	delta	53562.070999999996	11522440.0
Belgium	BE	2021-44	57829	B.1.617.2	95.9	delta	55458.011000000006	11522440.0
Belgium	BE	2021-45	73690	B.1.617.2	95.3	delta	70226.56999999999	11522440.0
Belgium	BE	2021-46	113029	B.1.1.529	0.1	omicron	113.029	11522440.0
Belgium	BE	2021-46	113029	B.1.617.2	95.9	delta	108394.811	11522440.0
Belgium	BE	2021-47	125774	B.1.1.529	0.2	omicron	251.548	11522440.0
Belgium	BE	2021-47	125774	B.1.617.2	95.9	delta	120617.266	11522440.0
Belgium	BE	2021-48	117316	B.1.1.529	3.3	omicron	3871.4280000000003	11522440.0
Belgium	BE	2021-48	117316	B.1.617.2	94.2	delta	110511.672	11522440.0
Belgium	BE	2021-49	88873	B.1.1.529	18.9	omicron	16796.997	11522440.0
Belgium	BE	2021-49	88873	B.1.617.2	80.9	delta	71898.257	11522440.0
Belgium	BE	2021-50	57114	B.1.1.529	54.4	omicron	31070.016000000003	11522440.0
Belgium	BE	2021-50	57114	B.1.617.2	45.3	delta	25872.641999999996	11522440.0
Belgium	BE	2021-51	45149	B.1.1.529	78.1	omicron	35261.369	11522440.0
Belgium	BE	2021-51	45149	B.1.617.2	21.4	delta	9661.886	11522440.0
Belgium	BE	2021-52	77857	B.1.1.529	97.8	omicron	76144.146	11522440.0
Belgium	BE	2021-52	77857	B.1.617.2	2.2	delta	1712.8540000000003	11522440.0
Bulgaria	BG	2020-40	1521	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-40	1521	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-41	2801	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2020-41	2801	B.1.617.2		delta		6951482.0
Bulgaria	BG	2020-42	4789	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-42	4789	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-43	8454	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-43	8454	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-44	15282	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-44	15282	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-45	21641	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-45	21641	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-46	22950	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-46	22950	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-47	23262	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-47	23262	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-48	21050	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-48	21050	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-49	19097	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-49	19097	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-50	18108	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-50	18108	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-51	12077	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-51	12077	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-52	6355	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-52	6355	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2020-53	5496	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2020-53	5496	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-01	5526	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-01	5526	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-02	3330	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-02	3330	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-03	2960	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-03	2960	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-04	3922	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-04	3922	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-05	4934	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-05	4934	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-06	5964	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-06	5964	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-07	6923	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-07	6923	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-08	10267	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-08	10267	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-09	13105	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-09	13105	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-10	18067	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-10	18067	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-11	24602	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-11	24602	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-12	25290	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-12	25290	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-13	24489	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-13	24489	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-14	19272	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-14	19272	B.1.617.2	0.5	delta	96.36	6951482.0
Bulgaria	BG	2021-15	14432	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-15	14432	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-16	11137	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-16	11137	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-17	7746	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-17	7746	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-18	5115	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-18	5115	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-19	4080	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-19	4080	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-20	2524	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-20	2524	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-21	1656	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-21	1656	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-22	1205	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-22	1205	B.1.617.2	0.0	delta	0.0	6951482.0
Bulgaria	BG	2021-23	868	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-23	868	B.1.617.2	13.7	delta	118.91599999999998	6951482.0
Bulgaria	BG	2021-24	711	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-24	711	B.1.617.2	36.4	delta	258.804	6951482.0
Bulgaria	BG	2021-25	510	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-25	510	B.1.617.2	43.2	delta	220.32000000000002	6951482.0
Bulgaria	BG	2021-26	519	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-26	519	B.1.617.2	55.8	delta	289.602	6951482.0
Bulgaria	BG	2021-27	412	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-27	412	B.1.617.2	67.9	delta	279.74800000000005	6951482.0
Bulgaria	BG	2021-28	484	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-28	484	B.1.617.2	91.0	delta	440.44	6951482.0
Bulgaria	BG	2021-29	699	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-29	699	B.1.617.2	96.9	delta	677.331	6951482.0
Bulgaria	BG	2021-30	1425	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-30	1425	B.1.617.2	98.1	delta	1397.925	6951482.0
Bulgaria	BG	2021-31	2819	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-31	2819	B.1.617.2	98.2	delta	2768.258	6951482.0
Bulgaria	BG	2021-32	5089	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-32	5089	B.1.617.2	98.8	delta	5027.932	6951482.0
Bulgaria	BG	2021-33	7949	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-33	7949	B.1.617.2	99.8	delta	7933.102	6951482.0
Bulgaria	BG	2021-34	10237	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-34	10237	B.1.617.2	98.9	delta	10124.393000000002	6951482.0
Bulgaria	BG	2021-35	10397	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-35	10397	B.1.617.2	99.7	delta	10365.809	6951482.0
Bulgaria	BG	2021-36	9290	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-36	9290	B.1.617.2	97.7	delta	9076.33	6951482.0
Bulgaria	BG	2021-37	10893	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-37	10893	B.1.617.2	98.4	delta	10718.712000000001	6951482.0
Bulgaria	BG	2021-38	10637	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-38	10637	B.1.617.2	98.6	delta	10488.082	6951482.0
Bulgaria	BG	2021-39	13116	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-39	13116	B.1.617.2	98.4	delta	12906.144000000002	6951482.0
Bulgaria	BG	2021-40	14760	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-40	14760	B.1.617.2	97.7	delta	14420.52	6951482.0
Bulgaria	BG	2021-41	19378	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-41	19378	B.1.617.2	97.9	delta	18971.062	6951482.0
Bulgaria	BG	2021-42	28454	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-42	28454	B.1.617.2	96.9	delta	27571.926000000003	6951482.0
Bulgaria	BG	2021-43	32962	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-43	32962	B.1.617.2	97.6	delta	32170.912	6951482.0
Bulgaria	BG	2021-44	30471	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-44	30471	B.1.617.2	96.2	delta	29313.102000000003	6951482.0
Bulgaria	BG	2021-45	23313	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-45	23313	B.1.617.2	96.8	delta	22566.984	6951482.0
Bulgaria	BG	2021-46	17736	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-46	17736	B.1.617.2	96.8	delta	17168.448	6951482.0
Bulgaria	BG	2021-47	16073	B.1.1.529	0.0	omicron	0.0	6951482.0
Bulgaria	BG	2021-47	16073	B.1.617.2	93.1	delta	14963.963	6951482.0
Bulgaria	BG	2021-48	13826	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2021-48	13826	B.1.617.2		delta		6951482.0
Bulgaria	BG	2021-49	11702	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2021-49	11702	B.1.617.2		delta		6951482.0
Bulgaria	BG	2021-50	10181	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2021-50	10181	B.1.617.2		delta		6951482.0
Bulgaria	BG	2021-51	9545	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2021-51	9545	B.1.617.2		delta		6951482.0
Bulgaria	BG	2021-52	14302	B.1.1.529		omicron		6951482.0
Bulgaria	BG	2021-52	14302	B.1.617.2		delta		6951482.0
Bulgaria	BG	2021-24	711	B.1.617.2	100.0	delta	711.0	6951482.0
Bulgaria	BG	2021-25	510	B.1.617.2	3.5	delta	17.85	6951482.0
Bulgaria	BG	2021-27	412	B.1.617.2	45.3	delta	186.636	6951482.0
Bulgaria	BG	2021-28	484	B.1.617.2	27.2	delta	131.648	6951482.0
Bulgaria	BG	2021-29	699	B.1.617.2	58.9	delta	411.71099999999996	6951482.0
Bulgaria	BG	2021-30	1425	B.1.617.2	75.7	delta	1078.725	6951482.0
Bulgaria	BG	2021-32	5089	B.1.617.2	98.8	delta	5027.932	6951482.0
Bulgaria	BG	2021-33	7949	B.1.617.2	96.9	delta	7702.581000000001	6951482.0
Bulgaria	BG	2021-34	10237	B.1.617.2	98.7	delta	10103.919	6951482.0
Bulgaria	BG	2021-35	10397	B.1.617.2	98.3	delta	10220.251	6951482.0
Bulgaria	BG	2021-36	9290	B.1.617.2	99.8	delta	9271.42	6951482.0
Bulgaria	BG	2021-37	10893	B.1.617.2	99.3	delta	10816.749	6951482.0
Bulgaria	BG	2021-38	10637	B.1.617.2	100.0	delta	10637.0	6951482.0
Bulgaria	BG	2021-39	13116	B.1.617.2	100.0	delta	13116.0	6951482.0
Bulgaria	BG	2021-40	14760	B.1.617.2	100.0	delta	14760.0	6951482.0
Bulgaria	BG	2021-41	19378	B.1.617.2	100.0	delta	19378.0	6951482.0
Bulgaria	BG	2021-43	32962	B.1.617.2	100.0	delta	32962.0	6951482.0
Bulgaria	BG	2021-45	23313	B.1.617.2	100.0	delta	23313.0	6951482.0
Bulgaria	BG	2021-46	17736	B.1.617.2	97.8	delta	17345.808	6951482.0
Bulgaria	BG	2021-47	16073	B.1.617.2	96.4	delta	15494.372000000001	6951482.0
Bulgaria	BG	2021-48	13826	B.1.617.2	95.7	delta	13231.482000000002	6951482.0
Bulgaria	BG	2021-49	11702	B.1.617.2	96.5	delta	11292.43	6951482.0
Bulgaria	BG	2021-50	10181	B.1.617.2	96.2	delta	9794.122000000001	6951482.0
Bulgaria	BG	2021-52	14302	B.1.1.529	4.4	omicron	629.288	6951482.0
Bulgaria	BG	2021-52	14302	B.1.617.2	92.4	delta	13215.048	6951482.0
Croatia	HR	2020-40	1462	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-40	1462	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2020-41	2781	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-41	2781	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2020-42	5140	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-42	5140	B.1.617.2		delta		4058165.0
Croatia	HR	2020-43	10800	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-43	10800	B.1.617.2		delta		4058165.0
Croatia	HR	2020-44	15115	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-44	15115	B.1.617.2		delta		4058165.0
Croatia	HR	2020-45	15752	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-45	15752	B.1.617.2		delta		4058165.0
Croatia	HR	2020-46	16959	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-46	16959	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2020-47	19512	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-47	19512	B.1.617.2		delta		4058165.0
Croatia	HR	2020-48	22894	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-48	22894	B.1.617.2		delta		4058165.0
Croatia	HR	2020-49	23741	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-49	23741	B.1.617.2		delta		4058165.0
Croatia	HR	2020-50	25533	B.1.1.529		omicron		4058165.0
Croatia	HR	2020-50	25533	B.1.617.2		delta		4058165.0
Croatia	HR	2020-51	19842	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-51	19842	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2020-52	9518	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-52	9518	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2020-53	7712	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2020-53	7712	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-01	7265	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-01	7265	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-02	4905	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-02	4905	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-03	3926	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-03	3926	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-04	3466	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-04	3466	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-05	2953	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-05	2953	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-06	2252	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-06	2252	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-07	2292	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-07	2292	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-08	3047	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-08	3047	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-09	3544	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-09	3544	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-10	4566	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-10	4566	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-11	6615	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-11	6615	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-12	9733	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-12	9733	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-13	12642	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-13	12642	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-14	12774	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-14	12774	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-15	15262	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-15	15262	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-16	14836	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-16	14836	B.1.617.2	0.8	delta	118.688	4058165.0
Croatia	HR	2021-17	12486	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-17	12486	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-18	9225	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-18	9225	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-19	5759	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-19	5759	B.1.617.2	0.0	delta	0.0	4058165.0
Croatia	HR	2021-20	3554	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-20	3554	B.1.617.2	1.4	delta	49.75599999999999	4058165.0
Croatia	HR	2021-21	2121	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-21	2121	B.1.617.2	4.6	delta	97.566	4058165.0
Croatia	HR	2021-22	1427	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-22	1427	B.1.617.2	18.7	delta	266.849	4058165.0
Croatia	HR	2021-23	973	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-23	973	B.1.617.2	29.8	delta	289.954	4058165.0
Croatia	HR	2021-24	603	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-24	603	B.1.617.2	47.4	delta	285.822	4058165.0
Croatia	HR	2021-25	482	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-25	482	B.1.617.2	74.4	delta	358.60800000000006	4058165.0
Croatia	HR	2021-26	580	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-26	580	B.1.617.2	85.2	delta	494.15999999999997	4058165.0
Croatia	HR	2021-27	595	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-27	595	B.1.617.2	89.4	delta	531.9300000000001	4058165.0
Croatia	HR	2021-28	772	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-28	772	B.1.617.2	92.6	delta	714.872	4058165.0
Croatia	HR	2021-29	1035	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-29	1035	B.1.617.2	97.3	delta	1007.055	4058165.0
Croatia	HR	2021-30	1139	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-30	1139	B.1.617.2	97.1	delta	1105.969	4058165.0
Croatia	HR	2021-31	1302	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-31	1302	B.1.617.2	99.6	delta	1296.792	4058165.0
Croatia	HR	2021-32	1979	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-32	1979	B.1.617.2	98.7	delta	1953.273	4058165.0
Croatia	HR	2021-33	2770	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-33	2770	B.1.617.2	99.2	delta	2747.84	4058165.0
Croatia	HR	2021-34	3492	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-34	3492	B.1.617.2	99.8	delta	3485.016	4058165.0
Croatia	HR	2021-35	4692	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-35	4692	B.1.617.2	99.8	delta	4682.616	4058165.0
Croatia	HR	2021-36	6060	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-36	6060	B.1.617.2	100.0	delta	6060.0	4058165.0
Croatia	HR	2021-37	8166	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-37	8166	B.1.617.2	100.0	delta	8166.0	4058165.0
Croatia	HR	2021-38	7860	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-38	7860	B.1.617.2	99.5	delta	7820.7	4058165.0
Croatia	HR	2021-39	8810	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-39	8810	B.1.617.2	99.4	delta	8757.140000000001	4058165.0
Croatia	HR	2021-40	9110	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-40	9110	B.1.617.2	99.7	delta	9082.67	4058165.0
Croatia	HR	2021-41	10205	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-41	10205	B.1.617.2	100.0	delta	10205.0	4058165.0
Croatia	HR	2021-42	17772	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-42	17772	B.1.617.2	100.0	delta	17772.0	4058165.0
Croatia	HR	2021-43	25469	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-43	25469	B.1.617.2	99.6	delta	25367.124	4058165.0
Croatia	HR	2021-44	31095	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-44	31095	B.1.617.2	100.0	delta	31095.0	4058165.0
Croatia	HR	2021-45	37318	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-45	37318	B.1.617.2	100.0	delta	37318.0	4058165.0
Croatia	HR	2021-46	31820	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-46	31820	B.1.617.2	99.7	delta	31724.54	4058165.0
Croatia	HR	2021-47	32640	B.1.1.529	0.0	omicron	0.0	4058165.0
Croatia	HR	2021-47	32640	B.1.617.2	100.0	delta	32640.0	4058165.0
Croatia	HR	2021-48	27418	B.1.1.529	0.6	omicron	164.508	4058165.0
Croatia	HR	2021-48	27418	B.1.617.2	99.2	delta	27198.656	4058165.0
Croatia	HR	2021-49	22890	B.1.1.529	1.2	omicron	274.68	4058165.0
Croatia	HR	2021-49	22890	B.1.617.2	98.6	delta	22569.54	4058165.0
Croatia	HR	2021-50	21075	B.1.1.529		omicron		4058165.0
Croatia	HR	2021-50	21075	B.1.617.2		delta		4058165.0
Croatia	HR	2021-51	23162	B.1.1.529		omicron		4058165.0
Croatia	HR	2021-51	23162	B.1.617.2		delta		4058165.0
Croatia	HR	2021-52	23162	B.1.1.529		omicron		4058165.0
Croatia	HR	2021-52	23162	B.1.617.2		delta		4058165.0
Croatia	HR	2021-21	2121	B.1.617.2	0.8	delta	16.968	4058165.0
Croatia	HR	2021-22	1427	B.1.617.2	4.1	delta	58.50699999999999	4058165.0
Croatia	HR	2021-23	973	B.1.617.2	7.5	delta	72.975	4058165.0
Croatia	HR	2021-24	603	B.1.617.2	12.6	delta	75.978	4058165.0
Croatia	HR	2021-25	482	B.1.617.2	42.4	delta	204.368	4058165.0
Croatia	HR	2021-26	580	B.1.617.2	46.2	delta	267.96000000000004	4058165.0
Croatia	HR	2021-27	595	B.1.617.2	70.8	delta	421.26	4058165.0
Croatia	HR	2021-28	772	B.1.617.2	85.9	delta	663.148	4058165.0
Croatia	HR	2021-29	1035	B.1.617.2	85.3	delta	882.855	4058165.0
Croatia	HR	2021-30	1139	B.1.617.2	78.3	delta	891.8369999999999	4058165.0
Croatia	HR	2021-31	1302	B.1.617.2	96.5	delta	1256.43	4058165.0
Croatia	HR	2021-32	1979	B.1.617.2	98.4	delta	1947.3360000000002	4058165.0
